batch_idx,recall,query_qps,test_id,mode,series,file
2,0.8778900000000002,36262.32864395291,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
3,0.8773900000000001,36645.92631941766,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
4,0.878125,35178.112982835766,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
5,0.8758300000000001,33529.78090507859,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
6,0.8738100000000001,35201.6584033252,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
7,0.87392,35114.66064776579,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
8,0.8735750000000002,36561.657585754365,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
9,0.8732050000000001,36762.955723745625,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
10,0.8726450000000001,35845.3820580971,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
11,0.87236,36463.31481755972,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
12,0.8684950000000001,36497.12194846047,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
13,0.8699899999999999,38065.03167091472,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
14,0.8706950000000001,35095.53300719892,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
15,0.8678100000000001,35365.20102276775,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
16,0.8689100000000001,34935.26948766151,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
17,0.867825,35798.05352590391,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
18,0.8658400000000002,35694.27524555056,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
19,0.8663,35583.88033008995,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
20,0.8644649999999999,35576.259275642165,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
21,0.864395,35481.803569917945,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
22,0.865075,35244.90450155057,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
23,0.863475,35223.10548866207,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
24,0.862735,35238.153247972,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
25,0.8614950000000001,34515.040809802085,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
26,0.861635,34257.603570896215,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
27,0.8626799999999999,34674.630616703216,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
28,0.8622700000000001,34476.1164984701,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
29,0.8609399999999999,34767.9445212128,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
30,0.8608,34726.62218658369,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
31,0.859395,34537.877334369776,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
32,0.859685,34557.8253712184,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
33,0.85895,34495.89393733782,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
34,0.858685,34282.145968911274,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
35,0.8583799999999999,34296.764898161775,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
36,0.8578400000000002,34285.60685171978,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
37,0.856225,33988.974237835886,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
38,0.85865,33228.710884426495,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
39,0.8564149999999999,33958.48362152232,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
40,0.8569850000000002,33996.75700605437,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
41,0.856035,33971.341896288,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
42,0.85661,33939.22131558761,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
43,0.8568,33888.723928318504,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
44,0.85544,33870.238100044815,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
45,0.8551350000000001,33762.66662266193,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
46,0.854425,32568.062628022653,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
47,0.8557150000000001,31054.34597912757,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
48,0.85429,29777.01514513645,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
49,0.855295,29569.15978279452,5,off,HNSW,../results/sift/streamseed_hybrid/test5-2wquery-off/test5-2wquery-off_final_results.csv
0,0.8802049999999999,36649.09635593357,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
1,0.8772550000000001,51224.76196989756,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
2,0.8764200000000001,58923.950203458335,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
3,0.87846,62049.818220820096,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
4,0.8793750000000001,62881.84571976429,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
5,0.8792050000000001,63832.08235172368,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
6,0.8791850000000002,58532.16872900621,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
7,0.8819400000000002,50039.92524381362,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
8,0.8823650000000002,50395.01469147306,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
9,0.882575,50146.26727912254,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
10,0.8847400000000002,50045.92580042024,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
11,0.8848500000000001,51056.77676634636,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
12,0.882625,49390.250077424265,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
13,0.8845149999999999,50026.64554742645,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
14,0.8863200000000001,52926.34068136779,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
15,0.8839600000000001,46648.13407085576,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
16,0.8853200000000001,49173.85931714957,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
17,0.8855149999999999,49344.230472853815,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
18,0.8849950000000001,48880.73103678143,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
19,0.88674,48574.05413981574,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
20,0.88623,48828.32163354637,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
21,0.88726,48371.0438289007,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
22,0.8868550000000001,48728.96217970204,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
23,0.887645,48036.08056741228,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
24,0.8875250000000002,45692.796498228905,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
25,0.8870150000000001,43877.098630535365,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
26,0.8883050000000001,46802.67918664758,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
27,0.888575,47488.00007246093,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
28,0.8895700000000001,46955.99118491472,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
29,0.8881850000000002,47159.8376622829,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
30,0.887375,46529.98964411132,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
31,0.8880150000000001,47095.63178691052,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
32,0.888375,44849.94428915745,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
33,0.8871549999999999,44872.544037487365,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
34,0.8869300000000001,45780.49874642127,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
35,0.8862200000000001,45973.33871148066,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
36,0.8859450000000001,45550.28059610722,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
37,0.8852300000000001,46926.04648743052,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
38,0.886285,47625.44631426315,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
39,0.88485,48084.15607760775,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
40,0.8865150000000002,48030.22226395584,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
41,0.8860400000000002,47761.378944383774,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
42,0.885625,47940.05298854963,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
43,0.886325,48885.08932187636,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
44,0.8849899999999999,45100.30973301455,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
45,0.8855050000000001,48310.62146176838,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
46,0.8846299999999999,47857.756154222254,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
47,0.885275,48429.40863017867,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
48,0.8854,48178.936050946046,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
49,0.8862050000000001,48390.04580223128,1,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test1-2wquery-on/test1-2wquery-on_final_results.csv
0,0.88075,37989.66455311261,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
1,0.8773299999999999,49332.41983621741,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
2,0.8766950000000001,55307.33962495533,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
3,0.8788450000000001,58994.48004157726,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
4,0.879395,62246.976736247925,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
5,0.8791100000000001,62090.96985312568,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
6,0.87945,58340.72044315704,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
7,0.8815900000000001,49542.36870717846,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
8,0.8817950000000001,49882.21918161746,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
9,0.8816600000000002,50088.77753548593,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
10,0.8841450000000001,49832.37741072198,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
11,0.8843900000000001,50421.67085113762,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
12,0.88266,49036.65850032823,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
13,0.8836050000000001,46937.28440377239,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
14,0.8860450000000001,47956.96306015053,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
15,0.8838650000000001,48363.20742207273,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
16,0.88495,48637.05517829975,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
17,0.8850900000000002,48558.13964257826,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
18,0.88536,48485.22400249229,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
19,0.8865650000000002,48438.13354628861,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
20,0.88595,49388.94151767552,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
21,0.887175,46282.86891057207,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
22,0.8864050000000001,48488.78330183063,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
23,0.8868350000000003,48934.70886600224,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
24,0.8873,48011.28194796751,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
25,0.8871050000000001,47778.62579767663,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
26,0.88759,46439.85787820441,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
27,0.88841,47325.96640822063,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
28,0.8890450000000001,48561.76588071159,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
29,0.8880100000000001,48149.3186515724,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
30,0.887625,48506.8961768604,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
31,0.8876850000000001,48472.28040695736,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
32,0.8887450000000001,48473.73691670899,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
33,0.8873700000000001,47516.27093413571,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
34,0.886985,48041.27997709213,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
35,0.886575,48256.53958728347,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
36,0.8861,46806.4919492308,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
37,0.88566,47281.52620107396,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
38,0.8866900000000002,46043.514224537525,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
39,0.885345,47057.66726896264,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
40,0.8867800000000001,47480.85026899903,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
41,0.88602,47714.02780613856,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
42,0.8853900000000001,47475.44902588436,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
43,0.88644,47764.479195373766,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
44,0.8848900000000002,46928.3041413968,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
45,0.8855900000000001,46973.187242451546,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
46,0.884135,44393.564775613886,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
47,0.885415,47013.41309566043,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
48,0.8856699999999998,46524.5961283338,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
49,0.886025,46906.445534201535,2,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test2-2wquery-on/test2-2wquery-on_final_results.csv
0,0.8802200000000001,31854.81212795076,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
1,0.8767650000000001,45736.393618523536,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
2,0.8758299999999999,54000.86647470325,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
3,0.8775250000000002,53356.63859730806,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
4,0.878925,57108.75542844461,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
5,0.87892,56521.066518613945,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
6,0.87936,51988.61886266716,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
7,0.881595,44516.37588244877,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
8,0.881225,44980.60258271182,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
9,0.8815900000000001,44643.69325810944,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
10,0.88397,44170.49163754389,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
11,0.88461,44098.462606026034,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
12,0.882555,44283.442054290266,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
13,0.883345,47406.228595842025,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
14,0.8856700000000001,48209.22713359792,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
15,0.8837299999999999,49127.58013838824,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
16,0.8846649999999999,48833.26755174915,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
17,0.8850650000000001,48333.78083590407,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
18,0.8855299999999999,49649.30763530645,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
19,0.886595,48504.231670135,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
20,0.8860400000000002,48607.97048038902,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
21,0.8874150000000002,47649.17119853859,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
22,0.8865050000000001,48043.4536088969,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
23,0.8872450000000001,47413.32914323632,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
24,0.8875299999999999,43910.67745684105,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
25,0.8866200000000001,46004.5014017523,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
26,0.8884549999999999,44226.28848233318,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
27,0.888395,43802.47705210018,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
28,0.8894200000000001,44906.29408064667,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
29,0.888035,45607.71077629702,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
30,0.8878450000000001,46290.24995364689,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
31,0.8886800000000001,46745.92688481709,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
32,0.8893150000000002,46605.52681040293,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
33,0.888135,46260.280695949485,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
34,0.8876,45733.80037890662,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
35,0.886885,46011.59201843402,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
36,0.886885,44831.7275317829,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
37,0.886495,44641.4124992217,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
38,0.8875600000000002,44868.39184575549,3,on,HNSW-BriskSeed,../results/sift/streamseed_hybrid/test3-2wquery-on/test3-2wquery-on_final_results.csv
